EventNumber,TriggerBits,Timestamp
157971,1000111,1989-09-29 22:51:33
157972,11101000,1989-09-29 22:51:33
157973,1000111,1989-09-29 22:51:34
157974,11101000,1989-09-29 22:51:36
157975,11101000,1989-09-29 22:51:36
157976,1000111,1989-09-29 22:51:37
157977,11101000,1989-09-29 22:51:37
157978,1000111,1989-09-29 22:51:37
157979,1000111,1989-09-29 22:51:39
157980,11101000,1989-09-29 22:51:40
157981,1000111,1989-09-29 22:51:41
157982,11101000,1989-09-29 22:51:41
157983,1000111,1989-09-29 22:51:41
157984,11101000,1989-09-29 22:51:41
157985,11101000,1989-09-29 22:51:41
157986,11101000,1989-09-29 22:51:42
157987,1000111,1989-09-29 22:51:42
157988,11101000,1989-09-29 22:51:44
157989,1000111,1989-09-29 22:51:44
157990,1000111,1989-09-29 22:51:44
157991,11101000,1989-09-29 22:51:45
157992,1000111,1989-09-29 22:51:47
157993,11101000,1989-09-29 22:51:48
157994,1000111,1989-09-29 22:51:49
157995,1000111,1989-09-29 22:51:49
157996,1000111,1989-09-29 22:51:51
157997,1000111,1989-09-29 22:51:51
157998,1000111,1989-09-29 22:51:51
157999,1000111,1989-09-29 22:51:52
158000,11101000,1989-09-29 22:51:53
158001,1000111,1989-09-29 22:51:54
158002,11101000,1989-09-29 22:51:55
158003,11101000,1989-09-29 22:51:55
158004,1000111,1989-09-29 22:51:56
158005,1000111,1989-09-29 22:51:58
158006,1000111,1989-09-29 22:51:58
158007,1000111,1989-09-29 22:51:59
158008,1000111,1989-09-29 22:51:59
158009,1000111,1989-09-29 22:52:00
158010,11101000,1989-09-29 22:52:00
158011,11101000,1989-09-29 22:52:02
158012,1000111,1989-09-29 22:52:02
158013,11101000,1989-09-29 22:52:02
158014,1000111,1989-09-29 22:52:03
158015,1000111,1989-09-29 22:52:04
158016,1000111,1989-09-29 22:52:05
158017,1000111,1989-09-29 22:52:05
158018,1000111,1989-09-29 22:52:06
158019,1000111,1989-09-29 22:52:06
158020,1000111,1989-09-29 22:52:07
158021,11101000,1989-09-29 22:52:07
158022,1000111,1989-09-29 22:52:07
158023,1000111,1989-09-29 22:52:07
158024,1000111,1989-09-29 22:52:08
158025,11101000,1989-09-29 22:52:09
158026,1000111,1989-09-29 22:52:10
158027,11101000,1989-09-29 22:52:10
158028,1000111,1989-09-29 22:52:12
158029,11101000,1989-09-29 22:52:13
158030,11101000,1989-09-29 22:52:13
158031,1000111,1989-09-29 22:52:14
158032,11101000,1989-09-29 22:52:15
158033,11101000,1989-09-29 22:52:15
158034,1000111,1989-09-29 22:52:16
158035,11101000,1989-09-29 22:52:16
158036,1000111,1989-09-29 22:52:16
158037,11101000,1989-09-29 22:52:17
158038,1000111,1989-09-29 22:52:17
158039,11101000,1989-09-29 22:52:17
158040,1000111,1989-09-29 22:52:17
158041,1000111,1989-09-29 22:52:18
158042,11101000,1989-09-29 22:52:19
158043,11101000,1989-09-29 22:52:19
158044,11101000,1989-09-29 22:52:19
158045,11101000,1989-09-29 22:52:19
158046,11101000,1989-09-29 22:52:19
158047,1000111,1989-09-29 22:52:20
158048,1000111,1989-09-29 22:52:21
158049,1000111,1989-09-29 22:52:21
158050,11101000,1989-09-29 22:52:21
158051,1000111,1989-09-29 22:52:23
158052,11101000,1989-09-29 22:52:23
158053,11101000,1989-09-29 22:52:26
158054,1000111,1989-09-29 22:52:26
158055,11101000,1989-09-29 22:52:28
158056,1000111,1989-09-29 22:52:28
158057,1000111,1989-09-29 22:52:28
158058,1000111,1989-09-29 22:52:29
158059,1000111,1989-09-29 22:52:29
158060,11101000,1989-09-29 22:52:29
158061,11101000,1989-09-29 22:52:29
158062,11101000,1989-09-29 22:52:30
158063,1000111,1989-09-29 22:52:30
158064,1000111,1989-09-29 22:52:31
158065,11101000,1989-09-29 22:52:31
158066,11101000,1989-09-29 22:52:32
158067,1000111,1989-09-29 22:52:32
158068,11101000,1989-09-29 22:52:34
158069,1000111,1989-09-29 22:52:37
158070,11101000,1989-09-29 22:52:37
158071,11101000,1989-09-29 22:52:37
158072,11101000,1989-09-29 22:52:39
158073,1000111,1989-09-29 22:52:39
158074,1000111,1989-09-29 22:52:39
158075,11101000,1989-09-29 22:52:40
158076,1000111,1989-09-29 22:52:41
158077,11101000,1989-09-29 22:52:41
158078,1000111,1989-09-29 22:52:42
158079,1000111,1989-09-29 22:52:42
158080,1000111,1989-09-29 22:52:42
158081,11101000,1989-09-29 22:52:42
158082,1000111,1989-09-29 22:52:43
158083,11101000,1989-09-29 22:52:43
158084,1000111,1989-09-29 22:52:43
158085,1000111,1989-09-29 22:52:44
158086,1000111,1989-09-29 22:52:44
158087,1000111,1989-09-29 22:52:47
158088,1000111,1989-09-29 22:52:47
158089,1000111,1989-09-29 22:52:48
158090,11101000,1989-09-29 22:52:48
158091,11101000,1989-09-29 22:52:48
158092,11101000,1989-09-29 22:52:49
158093,1000111,1989-09-29 22:52:50
158094,1000111,1989-09-29 22:52:50
158095,11101000,1989-09-29 22:52:51
158096,11101000,1989-09-29 22:52:51
158097,1000111,1989-09-29 22:52:51
158098,11101000,1989-09-29 22:52:54
158099,11101000,1989-09-29 22:52:55
158100,11101000,1989-09-29 22:52:55
158101,1000111,1989-09-29 22:52:55
158102,1000111,1989-09-29 22:52:55
158103,1000111,1989-09-29 22:52:55
158104,1000111,1989-09-29 22:52:56
158105,1000111,1989-09-29 22:52:57
158106,1000111,1989-09-29 22:52:58
158107,11101000,1989-09-29 22:52:59
158108,11101000,1989-09-29 22:53:00
158109,1000111,1989-09-29 22:53:01
158110,11101000,1989-09-29 22:53:02
158111,11101000,1989-09-29 22:53:02
158112,1000111,1989-09-29 22:53:02
158113,1000111,1989-09-29 22:53:03
158114,1000111,1989-09-29 22:53:04
158115,1000111,1989-09-29 22:53:05
158116,1000111,1989-09-29 22:53:05
158117,11101000,1989-09-29 22:53:06
158118,11101000,1989-09-29 22:53:06
158119,1000111,1989-09-29 22:53:06
158120,1000111,1989-09-29 22:53:07
158121,11101000,1989-09-29 22:53:09
158122,11101000,1989-09-29 22:53:10
158123,1000111,1989-09-29 22:53:10
158124,1000111,1989-09-29 22:53:11
158125,1000111,1989-09-29 22:53:12
158126,11101000,1989-09-29 22:53:12
158127,1000111,1989-09-29 22:53:12
158128,1000111,1989-09-29 22:53:13
158129,1000111,1989-09-29 22:53:14
158130,11101000,1989-09-29 22:53:16
158131,11101000,1989-09-29 22:53:16
158132,1000111,1989-09-29 22:53:18
158133,1000111,1989-09-29 22:53:19
158134,1000111,1989-09-29 22:53:21
158135,1000111,1989-09-29 22:53:21
158136,11101000,1989-09-29 22:53:21
158137,11101000,1989-09-29 22:53:22
158138,1000111,1989-09-29 22:53:23
158139,11101000,1989-09-29 22:53:23
158140,1000111,1989-09-29 22:53:23
158141,1000111,1989-09-29 22:53:23
158142,11101000,1989-09-29 22:53:23
158143,11101000,1989-09-29 22:53:24
158144,1000111,1989-09-29 22:53:25
158145,11101000,1989-09-29 22:53:25
158146,1000111,1989-09-29 22:53:27
158147,11101000,1989-09-29 22:53:28
158148,11101000,1989-09-29 22:53:28
158149,11101000,1989-09-29 22:53:29
158150,11101000,1989-09-29 22:53:30
158151,11101000,1989-09-29 22:53:30
158152,11101000,1989-09-29 22:53:32
158153,11101000,1989-09-29 22:53:33
158154,11101000,1989-09-29 22:53:33
158155,11101000,1989-09-29 22:53:34
158156,1000111,1989-09-29 22:53:34
158157,11101000,1989-09-29 22:53:35
158158,1000111,1989-09-29 22:53:36
158159,1000111,1989-09-29 22:53:37
158160,1000111,1989-09-29 22:53:37
158161,11101000,1989-09-29 22:53:41
158162,11101000,1989-09-29 22:53:42
158163,1000111,1989-09-29 22:53:44
158164,1000111,1989-09-29 22:53:44
158165,1000111,1989-09-29 22:53:44
158166,1000111,1989-09-29 22:53:45
158167,11101000,1989-09-29 22:53:47
158168,11101000,1989-09-29 22:53:48
158169,1000111,1989-09-29 22:53:49
158170,1000111,1989-09-29 22:53:49
158171,1000111,1989-09-29 22:53:50
158172,1000111,1989-09-29 22:53:52
158173,1000111,1989-09-29 22:53:52
158174,1000111,1989-09-29 22:53:53
158175,1000111,1989-09-29 22:53:53
158176,11101000,1989-09-29 22:53:54
158177,11101000,1989-09-29 22:53:54
158178,1000111,1989-09-29 22:53:54
158179,1000111,1989-09-29 22:53:55
158180,11101000,1989-09-29 22:53:55
158181,1000111,1989-09-29 22:53:55
158182,11101000,1989-09-29 22:53:56
158183,11101000,1989-09-29 22:53:57
158184,1000111,1989-09-29 22:53:57
158185,1000111,1989-09-29 22:53:58
158186,1000111,1989-09-29 22:53:59
158187,11101000,1989-09-29 22:54:00
158188,11101000,1989-09-29 22:54:00
158189,11101000,1989-09-29 22:54:01
158190,1000111,1989-09-29 22:54:01
158191,1000111,1989-09-29 22:54:01
158192,11101000,1989-09-29 22:54:01
158193,1000111,1989-09-29 22:54:01
158194,1000111,1989-09-29 22:54:02
158195,11101000,1989-09-29 22:54:03
158196,1000111,1989-09-29 22:54:03
158197,11101000,1989-09-29 22:54:05
158198,1000111,1989-09-29 22:54:05
158199,11101000,1989-09-29 22:54:05
158200,11101000,1989-09-29 22:54:06
158201,1000111,1989-09-29 22:54:06
158202,1000111,1989-09-29 22:54:06
158203,11101000,1989-09-29 22:54:07
158204,11101000,1989-09-29 22:54:09
158205,11101000,1989-09-29 22:54:10
158206,11101000,1989-09-29 22:54:10
158207,1000111,1989-09-29 22:54:11
158208,1000111,1989-09-29 22:54:11
158209,1000111,1989-09-29 22:54:12
158210,1000111,1989-09-29 22:54:14
158211,1000111,1989-09-29 22:54:15
158212,1000111,1989-09-29 22:54:15
158213,11101000,1989-09-29 22:54:16
158214,1000111,1989-09-29 22:54:17
158215,11101000,1989-09-29 22:54:18
158216,11101000,1989-09-29 22:54:18
158217,11101000,1989-09-29 22:54:21
158218,1000111,1989-09-29 22:54:23
158219,11101000,1989-09-29 22:54:25
158220,1000111,1989-09-29 22:54:26
158221,1000111,1989-09-29 22:54:27
158222,1000111,1989-09-29 22:54:28
158223,1000111,1989-09-29 22:54:28
158224,1000111,1989-09-29 22:54:30
158225,1000111,1989-09-29 22:54:31
158226,11101000,1989-09-29 22:54:33
158227,11101000,1989-09-29 22:54:33
158228,1000111,1989-09-29 22:54:34
158229,1000111,1989-09-29 22:54:35
158230,1000111,1989-09-29 22:54:35
158231,1000111,1989-09-29 22:54:35
158232,1000111,1989-09-29 22:54:35
158233,11101000,1989-09-29 22:54:36
158234,1000111,1989-09-29 22:54:36
158235,11101000,1989-09-29 22:54:36
158236,1000111,1989-09-29 22:54:37
158237,1000111,1989-09-29 22:54:37
158238,11101000,1989-09-29 22:54:37
158239,11101000,1989-09-29 22:54:38
158240,1000111,1989-09-29 22:54:38
158241,1000111,1989-09-29 22:54:38
158242,1000111,1989-09-29 22:54:39
158243,1000111,1989-09-29 22:54:40
158244,11101000,1989-09-29 22:54:40
158245,1000111,1989-09-29 22:54:41
158246,11101000,1989-09-29 22:54:42
158247,11101000,1989-09-29 22:54:42
158248,1000111,1989-09-29 22:54:43
158249,11101000,1989-09-29 22:54:44
158250,11101000,1989-09-29 22:54:44
158251,11101000,1989-09-29 22:54:45
158252,1000111,1989-09-29 22:54:46
158253,1000111,1989-09-29 22:54:47
158254,1000111,1989-09-29 22:54:47
158255,1000111,1989-09-29 22:54:47
158256,1000111,1989-09-29 22:54:48
158257,1000111,1989-09-29 22:54:48
158258,1000111,1989-09-29 22:54:48
158259,1000111,1989-09-29 22:54:48
158260,1000111,1989-09-29 22:54:50
158261,1000111,1989-09-29 22:54:52
158262,1000111,1989-09-29 22:54:53
158263,11101000,1989-09-29 22:54:53
158264,1000111,1989-09-29 22:54:54
158265,1000111,1989-09-29 22:54:56
158266,11101000,1989-09-29 22:54:56
158267,1000111,1989-09-29 22:54:56
158268,11101000,1989-09-29 22:54:56
158269,1000111,1989-09-29 22:54:58
158270,1000111,1989-09-29 22:54:58
158271,1000111,1989-09-29 22:54:59
158272,11101000,1989-09-29 22:55:00
158273,1000111,1989-09-29 22:55:01
158274,11101000,1989-09-29 22:55:01
158275,1000111,1989-09-29 22:55:01
158276,1000111,1989-09-29 22:55:02
158277,11101000,1989-09-29 22:55:03
158278,11101000,1989-09-29 22:55:05
158279,11101000,1989-09-29 22:55:05
158280,1000111,1989-09-29 22:55:05
158281,1000111,1989-09-29 22:55:06
158282,1000111,1989-09-29 22:55:07
158283,11101000,1989-09-29 22:55:08
158284,11101000,1989-09-29 22:55:10
158285,1000111,1989-09-29 22:55:11
158286,1000111,1989-09-29 22:55:12
158287,1000111,1989-09-29 22:55:12
158288,1000111,1989-09-29 22:55:13
158289,1000111,1989-09-29 22:55:13
158290,11101000,1989-09-29 22:55:14
158291,1000111,1989-09-29 22:55:15
158292,1000111,1989-09-29 22:55:15
158293,11101000,1989-09-29 22:55:15
158294,11101000,1989-09-29 22:55:15
158295,1000111,1989-09-29 22:55:15
158296,11101000,1989-09-29 22:55:18
158297,11101000,1989-09-29 22:55:18
158298,11101000,1989-09-29 22:55:18
158299,1000111,1989-09-29 22:55:20
158300,11101000,1989-09-29 22:55:20
158301,11101000,1989-09-29 22:55:24
158302,1000111,1989-09-29 22:55:24
158303,1000111,1989-09-29 22:55:25
158304,1000111,1989-09-29 22:55:25
158305,11101000,1989-09-29 22:55:26
158306,11101000,1989-09-29 22:55:26
158307,11101000,1989-09-29 22:55:26
158308,11101000,1989-09-29 22:55:27
158309,1000111,1989-09-29 22:55:27
158310,1000111,1989-09-29 22:55:28
158311,1000111,1989-09-29 22:55:28
158312,1000111,1989-09-29 22:55:29
158313,1000111,1989-09-29 22:55:32
158314,1000111,1989-09-29 22:55:34
158315,1000111,1989-09-29 22:55:34
158316,1000111,1989-09-29 22:55:34
158317,11101000,1989-09-29 22:55:34
158318,11101000,1989-09-29 22:55:35
158319,11101000,1989-09-29 22:55:35
158320,1000111,1989-09-29 22:55:35
158321,1000111,1989-09-29 22:55:36
158322,1000111,1989-09-29 22:55:36
158323,1000111,1989-09-29 22:55:37
158324,1000111,1989-09-29 22:55:37
158325,1000111,1989-09-29 22:55:37
158326,1000111,1989-09-29 22:55:37
158327,1000111,1989-09-29 22:55:37
158328,11101000,1989-09-29 22:55:38
158329,1000111,1989-09-29 22:55:38
158330,1000111,1989-09-29 22:55:39
158331,11101000,1989-09-29 22:55:39
158332,11101000,1989-09-29 22:55:39
158333,11101000,1989-09-29 22:55:40
158334,11101000,1989-09-29 22:55:41
158335,1000111,1989-09-29 22:55:41
158336,1000111,1989-09-29 22:55:42
158337,1000111,1989-09-29 22:55:43
158338,11101000,1989-09-29 22:55:44
158339,1000111,1989-09-29 22:55:44
158340,11101000,1989-09-29 22:55:45
158341,1000111,1989-09-29 22:55:45
158342,1000111,1989-09-29 22:55:46
158343,1000111,1989-09-29 22:55:46
158344,1000111,1989-09-29 22:55:47
158345,11101000,1989-09-29 22:55:47
158346,11101000,1989-09-29 22:55:47
158347,1000111,1989-09-29 22:55:48
158348,11101000,1989-09-29 22:55:48
158349,1000111,1989-09-29 22:55:49
158350,1000111,1989-09-29 22:55:50
158351,1000111,1989-09-29 22:55:51
158352,1000111,1989-09-29 22:55:51
158353,1000111,1989-09-29 22:55:51
158354,1000111,1989-09-29 22:55:52
158355,1000111,1989-09-29 22:55:53
158356,1000111,1989-09-29 22:55:53
158357,1000111,1989-09-29 22:55:53
158358,11101000,1989-09-29 22:55:54
158359,1000111,1989-09-29 22:55:55
158360,11101000,1989-09-29 22:55:56
158361,1000111,1989-09-29 22:55:57
158362,1000111,1989-09-29 22:55:57
158363,1000111,1989-09-29 22:55:58
158364,1000111,1989-09-29 22:55:58
158365,11101000,1989-09-29 22:55:59
158366,11101000,1989-09-29 22:55:59
158367,1000111,1989-09-29 22:56:00
158368,11101000,1989-09-29 22:56:00
158369,1000111,1989-09-29 22:56:02
158370,1000111,1989-09-29 22:56:02
158371,1000111,1989-09-29 22:56:04
158372,11101000,1989-09-29 22:56:04
158373,1000111,1989-09-29 22:56:05
158374,1000111,1989-09-29 22:56:06
158375,1000111,1989-09-29 22:56:07
158376,11101000,1989-09-29 22:56:08
158377,11101000,1989-09-29 22:56:10
158378,1000111,1989-09-29 22:56:10
158379,11101000,1989-09-29 22:56:10
158380,11101000,1989-09-29 22:56:11
158381,11101000,1989-09-29 22:56:12
158382,1000111,1989-09-29 22:56:13
158383,1000111,1989-09-29 22:56:13
158384,11101000,1989-09-29 22:56:13
158385,1000111,1989-09-29 22:56:14
158386,11101000,1989-09-29 22:56:15
158387,1000111,1989-09-29 22:56:15
158388,1000111,1989-09-29 22:56:15
158389,11101000,1989-09-29 22:56:17
158390,11101000,1989-09-29 22:56:17
158391,1000111,1989-09-29 22:56:18
158392,1000111,1989-09-29 22:56:19
158393,11101000,1989-09-29 22:56:19
158394,11101000,1989-09-29 22:56:20
158395,11101000,1989-09-29 22:56:21
158396,11101000,1989-09-29 22:56:22
158397,11101000,1989-09-29 22:56:22
158398,1000111,1989-09-29 22:56:23
158399,1000111,1989-09-29 22:56:24
158400,1000111,1989-09-29 22:56:24
158401,11101000,1989-09-29 22:56:24
158402,11101000,1989-09-29 22:56:25
158403,1000111,1989-09-29 22:56:25
158404,1000111,1989-09-29 22:56:25
158405,1000111,1989-09-29 22:56:25
158406,11101000,1989-09-29 22:56:26
158407,11101000,1989-09-29 22:56:26
158408,11101000,1989-09-29 22:56:26
158409,11101000,1989-09-29 22:56:26
158410,11101000,1989-09-29 22:56:27
158411,1000111,1989-09-29 22:56:28
158412,1000111,1989-09-29 22:56:29
158413,1000111,1989-09-29 22:56:30
158414,1000111,1989-09-29 22:56:31
158415,11101000,1989-09-29 22:56:32
158416,1000111,1989-09-29 22:56:32
158417,1000111,1989-09-29 22:56:33
158418,1000111,1989-09-29 22:56:33
158419,1000111,1989-09-29 22:56:34
158420,1000111,1989-09-29 22:56:34
158421,11101000,1989-09-29 22:56:36
158422,1000111,1989-09-29 22:56:37
158423,11101000,1989-09-29 22:56:37
158424,1000111,1989-09-29 22:56:37
158425,11101000,1989-09-29 22:56:38
158426,11101000,1989-09-29 22:56:38
158427,1000111,1989-09-29 22:56:39
158428,11101000,1989-09-29 22:56:40
158429,1000111,1989-09-29 22:56:41
158430,1000111,1989-09-29 22:56:41
158431,1000111,1989-09-29 22:56:42
158432,1000111,1989-09-29 22:56:42
158433,1000111,1989-09-29 22:56:42
158434,1000111,1989-09-29 22:56:42
158435,1000111,1989-09-29 22:56:43
158436,11101000,1989-09-29 22:56:44
158437,1000111,1989-09-29 22:56:44
158438,11101000,1989-09-29 22:56:44
158439,1000111,1989-09-29 22:56:45
158440,1000111,1989-09-29 22:56:45
158441,1000111,1989-09-29 22:56:46
158442,11101000,1989-09-29 22:56:46
158443,11101000,1989-09-29 22:56:48
158444,11101000,1989-09-29 22:56:48
158445,1000111,1989-09-29 22:56:48
158446,1000111,1989-09-29 22:56:48
158447,1000111,1989-09-29 22:56:49
158448,11101000,1989-09-29 22:56:49
158449,1000111,1989-09-29 22:56:49
158450,11101000,1989-09-29 22:56:50
158451,1000111,1989-09-29 22:56:50
158452,11101000,1989-09-29 22:56:50
158453,11101000,1989-09-29 22:56:51
158454,1000111,1989-09-29 22:56:51
158455,1000111,1989-09-29 22:56:52
158456,1000111,1989-09-29 22:56:52
158457,11101000,1989-09-29 22:56:53
158458,11101000,1989-09-29 22:56:54
158459,1000111,1989-09-29 22:56:55
158460,1000111,1989-09-29 22:56:55
158461,1000111,1989-09-29 22:56:55
158462,11101000,1989-09-29 22:56:56
158463,11101000,1989-09-29 22:56:56
158464,1000111,1989-09-29 22:56:57
158465,1000111,1989-09-29 22:56:58
158466,1000111,1989-09-29 22:57:01
158467,1000111,1989-09-29 22:57:04
158468,1000111,1989-09-29 22:57:04
158469,1000111,1989-09-29 22:57:04
158470,1000111,1989-09-29 22:57:05
158471,1000111,1989-09-29 22:57:05
158472,11101000,1989-09-29 22:57:05
158473,11101000,1989-09-29 22:57:06
158474,1000111,1989-09-29 22:57:07
158475,1000111,1989-09-29 22:57:07
158476,11101000,1989-09-29 22:57:07
158477,1000111,1989-09-29 22:57:08
158478,1000111,1989-09-29 22:57:08
158479,1000111,1989-09-29 22:57:08
158480,11101000,1989-09-29 22:57:09
158481,1000111,1989-09-29 22:57:09
158482,1000111,1989-09-29 22:57:09
158483,1000111,1989-09-29 22:57:14
158484,1000111,1989-09-29 22:57:14
158485,11101000,1989-09-29 22:57:15
158486,11101000,1989-09-29 22:57:15
158487,1000111,1989-09-29 22:57:16
158488,11101000,1989-09-29 22:57:16
158489,11101000,1989-09-29 22:57:16
158490,11101000,1989-09-29 22:57:16
158491,11101000,1989-09-29 22:57:16
158492,11101000,1989-09-29 22:57:16
158493,11101000,1989-09-29 22:57:17
158494,11101000,1989-09-29 22:57:19
158495,1000111,1989-09-29 22:57:19
158496,1000111,1989-09-29 22:57:20
158497,11101000,1989-09-29 22:57:20
158498,1000111,1989-09-29 22:57:21
158499,1000111,1989-09-29 22:57:21
158500,1000111,1989-09-29 22:57:22
158501,1000111,1989-09-29 22:57:23
158502,11101000,1989-09-29 22:57:23
158503,1000111,1989-09-29 22:57:24
158504,11101000,1989-09-29 22:57:24
158505,1000111,1989-09-29 22:57:25
158506,1000111,1989-09-29 22:57:25
158507,1000111,1989-09-29 22:57:26
158508,11101000,1989-09-29 22:57:26
158509,1000111,1989-09-29 22:57:26
158510,1000111,1989-09-29 22:57:28
158511,1000111,1989-09-29 22:57:28
158512,1000111,1989-09-29 22:57:29
158513,1000111,1989-09-29 22:57:30
158514,11101000,1989-09-29 22:57:30
158515,1000111,1989-09-29 22:57:31
158516,11101000,1989-09-29 22:57:31
158517,1000111,1989-09-29 22:57:31
158518,11101000,1989-09-29 22:57:32
158519,1000111,1989-09-29 22:57:32
158520,11101000,1989-09-29 22:57:32
158521,1000111,1989-09-29 22:57:32
158522,1000111,1989-09-29 22:57:33
158523,1000111,1989-09-29 22:57:33
158524,1000111,1989-09-29 22:57:34
158525,1000111,1989-09-29 22:57:34
158526,11101000,1989-09-29 22:57:35
158527,11101000,1989-09-29 22:57:36
158528,1000111,1989-09-29 22:57:36
158529,1000111,1989-09-29 22:57:38
158530,1000111,1989-09-29 22:57:38
158531,1000111,1989-09-29 22:57:39
158532,1000111,1989-09-29 22:57:39
158533,11101000,1989-09-29 22:57:39
158534,11101000,1989-09-29 22:57:40
158535,1000111,1989-09-29 22:57:40
158536,1000111,1989-09-29 22:57:40
158537,11101000,1989-09-29 22:57:41
158538,11101000,1989-09-29 22:57:41
158539,11101000,1989-09-29 22:57:41
158540,1000111,1989-09-29 22:57:41
158541,11101000,1989-09-29 22:57:42
